_id,Date,Gender,Race,Age at Booking,Current Age
25723,2018-08-17,M,B,17,17
25724,2018-08-17,M,B,17,17
25725,2018-08-17,M,B,17,17
25726,2018-08-17,M,B,17,17
25727,2018-08-17,M,B,17,17
25728,2018-08-17,M,B,17,17
25729,2018-08-17,M,B,16,16
25730,2018-08-17,M,B,17,17
25731,2018-08-17,M,B,16,17
25732,2018-08-17,M,B,17,17
25733,2018-08-17,M,B,16,16
25734,2018-08-17,M,B,16,16
25735,2018-08-17,M,W,45,47
25736,2018-08-17,M,B,19,21
25737,2018-08-17,M,B,22,23
25738,2018-08-17,M,B,20,21
25739,2018-08-17,M,B,28,29
25740,2018-08-17,M,B,23,24
25741,2018-08-17,M,B,39,40
25742,2018-08-17,M,W,37,38
25743,2018-08-17,M,W,24,25
25744,2018-08-17,M,B,47,48
25745,2018-08-17,M,W,26,27
25746,2018-08-17,M,W,28,29
25747,2018-08-17,M,B,35,36
25748,2018-08-17,M,B,28,29
25749,2018-08-17,M,W,33,33
25750,2018-08-17,M,B,26,26
25751,2018-08-17,M,B,18,18
25752,2018-08-17,M,B,18,18
25753,2018-08-17,M,B,31,31
25754,2018-08-17,M,W,21,21
25755,2018-08-17,M,W,61,61
25756,2018-08-17,M,W,30,31
25757,2018-08-17,M,W,25,26
25758,2018-08-17,M,B,25,26
25759,2018-08-17,M,B,21,21
25760,2018-08-17,M,W,25,25
25761,2018-08-17,M,B,20,20
25762,2018-08-17,M,B,29,30
25763,2018-08-17,M,B,20,20
25764,2018-08-17,M,W,47,47
25765,2018-08-17,M,W,27,27
25766,2018-08-17,M,B,27,27
25767,2018-08-17,M,W,38,38
25768,2018-08-17,M,B,22,22
25769,2018-08-17,M,B,24,24
25770,2018-08-17,M,H,21,21
25771,2018-08-17,M,B,37,37
25772,2018-08-17,M,W,39,39
25773,2018-08-17,M,B,19,20
25774,2018-08-17,M,W,37,37
25775,2018-08-17,M,B,55,55
25776,2018-08-17,M,B,20,21
25777,2018-08-17,M,W,25,25
25778,2018-08-17,M,x,21,21
25779,2018-08-17,M,B,26,26
25780,2018-08-17,M,W,41,41
25781,2018-08-17,M,B,29,29
25782,2018-08-17,M,W,43,44
25783,2018-08-17,M,W,26,26
25784,2018-08-17,M,W,45,45
25785,2018-08-17,M,B,54,54
25786,2018-08-17,M,B,55,55
25787,2018-08-17,M,W,54,54
25788,2018-08-17,M,B,27,27
25789,2018-08-17,M,W,32,32
25790,2018-08-17,M,W,38,38
25791,2018-08-17,M,B,38,38
25792,2018-08-17,M,W,38,38
25793,2018-08-17,M,W,25,25
25794,2018-08-17,M,W,30,30
25795,2018-08-17,M,B,27,27
25796,2018-08-17,M,W,29,29
25797,2018-08-17,M,W,28,28
25798,2018-08-17,M,W,38,38
25799,2018-08-17,M,U,51,51
25800,2018-08-17,M,W,27,27
25801,2018-08-17,M,B,21,21
25802,2018-08-17,M,B,46,46
25803,2018-08-17,M,B,24,24
25804,2018-08-17,M,W,35,35
25805,2018-08-17,M,W,28,28
25806,2018-08-17,M,W,39,39
25807,2018-08-17,M,A,32,32
25808,2018-08-17,M,B,31,31
25809,2018-08-17,M,W,52,52
25810,2018-08-17,M,W,29,30
25811,2018-08-17,M,B,41,42
25812,2018-08-17,M,B,23,24
25813,2018-08-17,M,W,41,42
25814,2018-08-17,M,W,49,50
25815,2018-08-17,M,B,28,28
25816,2018-08-17,M,B,33,33
25817,2018-08-17,M,B,35,36
25818,2018-08-17,M,W,52,53
25819,2018-08-17,M,W,52,53
25820,2018-08-17,M,B,36,37
25821,2018-08-17,M,B,20,21
25822,2018-08-17,M,W,21,22
25823,2018-08-17,M,W,35,36
25824,2018-08-17,M,B,37,37
25825,2018-08-17,M,B,23,23
25826,2018-08-17,M,B,22,22
25827,2018-08-17,M,B,23,23
25828,2018-08-17,M,W,23,23
25829,2018-08-17,M,W,26,27
25830,2018-08-17,M,B,48,48
25831,2018-08-17,M,W,23,24
25832,2018-08-17,M,W,21,22
25833,2018-08-17,M,W,23,23
25834,2018-08-17,M,W,43,43
25835,2018-08-17,M,B,38,39
25836,2018-08-17,M,B,61,61
25837,2018-08-17,M,B,37,38
25838,2018-08-17,M,W,24,24
25839,2018-08-17,M,W,40,40
25840,2018-08-17,M,B,49,50
25841,2018-08-17,M,W,41,41
25842,2018-08-17,M,W,47,47
25843,2018-08-17,M,B,25,25
25844,2018-08-17,M,W,19,19
25845,2018-08-17,M,W,32,32
25846,2018-08-17,M,W,25,25
25847,2018-08-17,M,W,38,38
25848,2018-08-17,M,W,53,53
25849,2018-08-17,M,W,35,35
25850,2018-08-17,M,W,44,44
25851,2018-08-17,M,W,38,38
25852,2018-08-17,M,B,43,43
25853,2018-08-17,M,B,43,43
25854,2018-08-17,M,W,57,57
25855,2018-08-17,M,B,49,49
25856,2018-08-17,M,,53,53
25857,2018-08-17,M,B,28,28
25858,2018-08-17,M,W,28,28
25859,2018-08-17,M,W,51,52
25860,2018-08-17,M,B,26,26
25861,2018-08-17,M,W,37,37
25862,2018-08-17,M,B,32,32
25863,2018-08-17,M,B,36,36
25864,2018-08-17,M,B,19,19
25865,2018-08-17,M,B,51,51
25866,2018-08-17,M,U,28,28
25867,2018-08-17,M,W,57,57
25868,2018-08-17,M,B,38,38
25869,2018-08-17,M,B,25,25
25870,2018-08-17,M,W,36,36
25871,2018-08-17,M,B,26,26
25872,2018-08-17,M,W,49,49
25873,2018-08-17,M,B,22,22
25874,2018-08-17,M,W,31,31
25875,2018-08-17,M,W,39,39
25876,2018-08-17,M,B,58,58
25877,2018-08-17,M,B,30,30
25878,2018-08-17,M,W,22,22
25879,2018-08-17,M,B,36,36
25880,2018-08-17,M,W,40,40
25881,2018-08-17,M,W,27,27
25882,2018-08-17,M,B,43,43
25883,2018-08-17,M,W,33,33
25884,2018-08-17,M,W,44,44
25885,2018-08-17,M,B,19,19
25886,2018-08-17,M,B,29,29
25887,2018-08-17,M,W,31,31
25888,2018-08-17,M,B,30,30
25889,2018-08-17,M,B,36,38
25890,2018-08-17,M,B,49,50
25891,2018-08-17,M,B,21,22
25892,2018-08-17,M,W,17,18
25893,2018-08-17,M,W,37,38
25894,2018-08-17,M,W,30,31
25895,2018-08-17,M,B,22,22
25896,2018-08-17,M,B,35,35
25897,2018-08-17,M,B,35,36
25898,2018-08-17,M,B,53,54
25899,2018-08-17,M,B,21,22
25900,2018-08-17,M,B,23,24
25901,2018-08-17,M,B,34,35
25902,2018-08-17,M,B,29,30
25903,2018-08-17,M,B,30,31
25904,2018-08-17,M,B,27,28
25905,2018-08-17,M,B,38,39
25906,2018-08-17,M,B,62,63
25907,2018-08-17,M,B,24,25
25908,2018-08-17,M,B,40,41
25909,2018-08-17,M,B,26,26
25910,2018-08-17,M,W,27,28
25911,2018-08-17,M,B,17,18
25912,2018-08-17,M,B,48,49
25913,2018-08-17,M,W,41,42
25914,2018-08-17,M,W,44,44
25915,2018-08-17,M,W,43,43
25916,2018-08-17,M,B,20,20
25917,2018-08-17,M,W,38,39
25918,2018-08-17,M,W,24,24
25919,2018-08-17,M,W,32,32
25920,2018-08-17,M,W,30,31
25921,2018-08-17,M,B,20,20
25922,2018-08-17,M,W,24,24
25923,2018-08-17,M,B,31,31
25924,2018-08-17,M,B,38,38
25925,2018-08-17,M,W,28,28
25926,2018-08-17,M,B,26,27
25927,2018-08-17,M,W,53,53
25928,2018-08-17,M,W,37,37
25929,2018-08-17,M,B,37,37
25930,2018-08-17,M,B,18,18
25931,2018-08-17,M,W,54,54
25932,2018-08-17,M,W,34,34
25933,2018-08-17,M,H,26,27
25934,2018-08-17,M,W,42,43
25935,2018-08-17,M,W,41,42
25936,2018-08-17,M,W,37,39
25937,2018-08-17,M,B,52,53
25938,2018-08-17,M,B,26,28
25939,2018-08-17,M,B,36,37
25940,2018-08-17,M,B,39,40
25941,2018-08-17,M,W,30,31
25942,2018-08-17,M,W,32,33
25943,2018-08-17,M,B,20,21
25944,2018-08-17,M,B,21,22
25945,2018-08-17,M,W,51,52
25946,2018-08-17,M,W,36,37
25947,2018-08-17,M,W,40,41
25948,2018-08-17,M,B,18,19
25949,2018-08-17,M,B,25,25
25950,2018-08-17,M,B,21,22
25951,2018-08-17,M,B,21,22
25952,2018-08-17,M,B,24,25
25953,2018-08-17,M,W,27,27
25954,2018-08-17,M,W,30,31
25955,2018-08-17,M,B,47,47
25956,2018-08-17,M,W,21,21
25957,2018-08-17,M,W,27,28
25958,2018-08-17,M,B,29,30
25959,2018-08-17,M,W,26,26
25960,2018-08-17,M,B,22,23
25961,2018-08-17,M,B,21,22
25962,2018-08-17,M,W,28,28
25963,2018-08-17,M,W,19,19
25964,2018-08-17,M,B,37,38
25965,2018-08-17,M,B,21,22
25966,2018-08-17,M,B,24,24
25967,2018-08-17,M,W,20,20
25968,2018-08-17,M,B,54,54
25969,2018-08-17,M,W,36,36
25970,2018-08-17,M,W,26,26
25971,2018-08-17,M,W,24,25
25972,2018-08-17,M,W,41,42
25973,2018-08-17,M,B,20,21
25974,2018-08-17,M,B,23,24
25975,2018-08-17,M,B,59,59
25976,2018-08-17,M,W,34,34
25977,2018-08-17,M,W,28,28
25978,2018-08-17,M,W,48,49
25979,2018-08-17,M,W,28,28
25980,2018-08-17,M,B,58,58
25981,2018-08-17,M,W,40,40
25982,2018-08-17,M,B,28,28
25983,2018-08-17,M,W,29,29
25984,2018-08-17,M,B,24,24
25985,2018-08-17,M,B,26,26
25986,2018-08-17,M,B,45,45
25987,2018-08-17,M,B,48,48
25988,2018-08-17,M,W,30,30
25989,2018-08-17,M,B,26,26
25990,2018-08-17,M,B,21,21
25991,2018-08-17,M,B,37,37
25992,2018-08-17,M,W,22,22
25993,2018-08-17,M,B,28,28
25994,2018-08-17,M,W,24,24
25995,2018-08-17,M,B,26,26
25996,2018-08-17,M,W,26,26
25997,2018-08-17,M,W,38,38
25998,2018-08-17,M,B,29,29
25999,2018-08-17,M,B,28,28
26000,2018-08-17,M,W,29,30
26001,2018-08-17,M,W,36,36
26002,2018-08-17,M,W,31,31
26003,2018-08-17,M,W,37,37
26004,2018-08-17,M,W,23,23
26005,2018-08-17,M,B,24,24
26006,2018-08-17,M,W,24,24
26007,2018-08-17,M,B,49,49
26008,2018-08-17,M,x,34,34
26009,2018-08-17,M,W,39,39
26010,2018-08-17,M,B,61,61
26011,2018-08-17,M,W,22,22
26012,2018-08-17,M,B,69,70
26013,2018-08-17,M,W,37,37
26014,2018-08-17,M,B,33,35
26015,2018-08-17,M,B,62,63
26016,2018-08-17,M,B,23,24
26017,2018-08-17,M,B,27,29
26018,2018-08-17,M,W,41,42
26019,2018-08-17,M,B,43,45
26020,2018-08-17,M,B,23,24
26021,2018-08-17,M,B,53,54
26022,2018-08-17,M,B,36,36
26023,2018-08-17,M,B,28,29
26024,2018-08-17,M,W,32,33
26025,2018-08-17,M,W,28,29
26026,2018-08-17,M,B,32,33
26027,2018-08-17,M,W,33,34
26028,2018-08-17,M,B,21,22
26029,2018-08-17,M,W,42,43
26030,2018-08-17,M,B,50,51
26031,2018-08-17,M,W,33,33
26032,2018-08-17,M,B,30,31
26033,2018-08-17,M,W,29,29
26034,2018-08-17,M,B,24,24
26035,2018-08-17,M,B,19,20
26036,2018-08-17,M,B,19,20
26037,2018-08-17,M,W,28,28
26038,2018-08-17,M,B,31,31
26039,2018-08-17,M,B,46,47
26040,2018-08-17,M,W,38,38
26041,2018-08-17,M,B,23,23
26042,2018-08-17,M,B,26,26
26043,2018-08-17,M,B,34,34
26044,2018-08-17,M,W,38,39
26045,2018-08-17,M,B,33,33
26046,2018-08-17,M,B,24,24
26047,2018-08-17,M,W,24,24
26048,2018-08-17,M,B,52,52
26049,2018-08-17,M,W,35,36
26050,2018-08-17,M,W,23,23
26051,2018-08-17,M,B,30,30
26052,2018-08-17,M,B,24,24
26053,2018-08-17,M,B,34,34
26054,2018-08-17,M,B,18,18
26055,2018-08-17,M,B,36,37
26056,2018-08-17,M,B,21,21
26057,2018-08-17,M,B,27,27
26058,2018-08-17,M,B,53,53
26059,2018-08-17,M,B,53,53
26060,2018-08-17,M,W,32,32
26061,2018-08-17,M,W,46,46
26062,2018-08-17,M,B,20,20
26063,2018-08-17,M,W,28,28
26064,2018-08-17,M,B,28,28
26065,2018-08-17,M,B,40,41
26066,2018-08-17,M,W,36,36
26067,2018-08-17,M,W,55,55
26068,2018-08-17,M,B,28,28
26069,2018-08-17,M,W,45,45
26070,2018-08-17,M,W,34,34
26071,2018-08-17,M,B,25,25
26072,2018-08-17,M,B,23,23
26073,2018-08-17,M,B,45,45
26074,2018-08-17,M,W,34,34
26075,2018-08-17,M,W,20,20
26076,2018-08-17,M,B,24,24
26077,2018-08-17,M,W,40,40
26078,2018-08-17,M,W,32,32
26079,2018-08-17,M,W,48,48
26080,2018-08-17,M,B,62,62
26081,2018-08-17,M,W,51,51
26082,2018-08-17,M,B,26,26
26083,2018-08-17,M,B,48,48
26084,2018-08-17,M,B,51,51
26085,2018-08-17,M,B,38,38
26086,2018-08-17,M,B,29,29
26087,2018-08-17,M,H,25,25
26088,2018-08-17,M,W,27,27
26089,2018-08-17,M,B,28,28
26090,2018-08-17,M,W,54,54
26091,2018-08-17,M,W,26,26
26092,2018-08-17,M,B,22,22
26093,2018-08-17,M,B,27,27
26094,2018-08-17,M,B,39,39
26095,2018-08-17,M,B,31,34
26096,2018-08-17,M,W,64,66
26097,2018-08-17,M,B,52,54
26098,2018-08-17,M,B,40,42
26099,2018-08-17,M,B,69,70
26100,2018-08-17,M,B,56,57
26101,2018-08-17,M,B,58,59
26102,2018-08-17,M,B,25,26
26103,2018-08-17,M,W,61,62
26104,2018-08-17,M,B,34,35
26105,2018-08-17,M,B,51,52
26106,2018-08-17,M,W,65,66
26107,2018-08-17,M,B,58,59
26108,2018-08-17,M,B,64,64
26109,2018-08-17,M,W,30,30
26110,2018-08-17,M,B,62,63
26111,2018-08-17,M,B,39,39
26112,2018-08-17,M,B,44,45
26113,2018-08-17,M,B,23,23
26114,2018-08-17,M,W,42,42
26115,2018-08-17,M,W,35,35
26116,2018-08-17,M,B,63,64
26117,2018-08-17,M,B,66,67
26118,2018-08-17,M,B,47,48
26119,2018-08-17,M,B,48,48
26120,2018-08-17,M,B,61,61
26121,2018-08-17,M,B,39,39
26122,2018-08-17,M,W,22,22
26123,2018-08-17,M,W,60,61
26124,2018-08-17,M,W,59,60
26125,2018-08-17,M,B,53,53
26126,2018-08-17,M,B,56,57
26127,2018-08-17,M,W,23,23
26128,2018-08-17,M,W,46,46
26129,2018-08-17,M,W,26,26
26130,2018-08-17,M,B,58,58
26131,2018-08-17,M,B,61,61
26132,2018-08-17,M,W,44,44
26133,2018-08-17,M,W,50,50
26134,2018-08-17,M,B,28,28
26135,2018-08-17,M,W,32,32
26136,2018-08-17,M,B,66,66
26137,2018-08-17,M,B,46,47
26138,2018-08-17,M,W,55,55
26139,2018-08-17,M,W,41,41
26140,2018-08-17,M,B,54,54
26141,2018-08-17,M,W,57,57
26142,2018-08-17,M,W,34,34
26143,2018-08-17,M,B,61,61
26144,2018-08-17,M,W,60,60
26145,2018-08-17,M,W,45,45
26146,2018-08-17,M,W,54,54
26147,2018-08-17,M,B,20,20
26148,2018-08-17,M,B,53,53
26149,2018-08-17,M,W,39,40
26150,2018-08-17,M,W,33,33
26151,2018-08-17,M,W,56,56
26152,2018-08-17,M,W,67,67
26153,2018-08-17,M,W,36,36
26154,2018-08-17,M,W,47,47
26155,2018-08-17,M,W,56,56
26156,2018-08-17,M,B,23,25
26157,2018-08-17,M,B,30,32
26158,2018-08-17,M,B,29,31
26159,2018-08-17,M,B,22,24
26160,2018-08-17,M,B,37,39
26161,2018-08-17,M,B,37,39
26162,2018-08-17,M,W,28,29
26163,2018-08-17,M,B,20,21
26164,2018-08-17,M,B,40,41
26165,2018-08-17,M,B,25,26
26166,2018-08-17,M,B,29,30
26167,2018-08-17,M,B,30,31
26168,2018-08-17,M,B,52,53
26169,2018-08-17,M,B,36,37
26170,2018-08-17,M,W,30,31
26171,2018-08-17,M,W,35,36
26172,2018-08-17,M,B,28,28
26173,2018-08-17,M,W,32,32
26174,2018-08-17,M,W,32,32
26175,2018-08-17,M,B,24,25
26176,2018-08-17,M,B,35,36
26177,2018-08-17,M,B,33,34
26178,2018-08-17,M,B,35,35
26179,2018-08-17,M,B,33,33
26180,2018-08-17,M,W,27,28
26181,2018-08-17,M,B,23,23
26182,2018-08-17,M,W,24,25
26183,2018-08-17,M,B,39,40
26184,2018-08-17,M,B,26,26
26185,2018-08-17,M,U,30,31
26186,2018-08-17,M,W,30,30
26187,2018-08-17,M,B,36,36
26188,2018-08-17,M,W,28,29
26189,2018-08-17,M,B,21,21
26190,2018-08-17,M,B,19,20
26191,2018-08-17,M,W,36,36
26192,2018-08-17,M,B,28,29
26193,2018-08-17,M,B,20,21
26194,2018-08-17,M,B,29,29
26195,2018-08-17,M,W,24,24
26196,2018-08-17,M,B,26,27
26197,2018-08-17,M,B,56,56
26198,2018-08-17,M,W,26,26
26199,2018-08-17,M,W,36,36
26200,2018-08-17,M,B,19,19
26201,2018-08-17,M,B,21,21
26202,2018-08-17,M,B,23,23
26203,2018-08-17,M,W,24,24
26204,2018-08-17,M,B,41,42
26205,2018-08-17,M,B,41,41
26206,2018-08-17,M,B,20,20
26207,2018-08-17,M,W,57,57
26208,2018-08-17,M,B,38,38
26209,2018-08-17,M,B,27,27
26210,2018-08-17,M,x,24,25
26211,2018-08-17,M,B,19,19
26212,2018-08-17,M,B,22,22
26213,2018-08-17,M,W,45,45
26214,2018-08-17,M,B,18,18
26215,2018-08-17,M,W,46,47
26216,2018-08-17,M,B,27,27
26217,2018-08-17,M,B,21,22
26218,2018-08-17,M,B,29,29
26219,2018-08-17,M,B,32,33
26220,2018-08-17,M,B,35,35
26221,2018-08-17,M,B,27,27
26222,2018-08-17,M,B,41,42
26223,2018-08-17,M,B,46,47
26224,2018-08-17,M,B,24,25
26225,2018-08-17,M,x,26,26
26226,2018-08-17,M,B,42,42
26227,2018-08-17,M,B,37,37
26228,2018-08-17,M,B,31,31
26229,2018-08-17,M,W,32,33
26230,2018-08-17,M,B,46,46
26231,2018-08-17,M,B,31,31
26232,2018-08-17,M,B,47,47
26233,2018-08-17,M,B,44,44
26234,2018-08-17,M,B,33,33
26235,2018-08-17,M,W,30,30
26236,2018-08-17,M,B,20,20
26237,2018-08-17,M,B,34,34
26238,2018-08-17,M,B,35,35
26239,2018-08-17,M,W,23,23
26240,2018-08-17,M,x,26,26
26241,2018-08-17,M,B,35,35
26242,2018-08-17,M,B,26,26
26243,2018-08-17,M,W,36,36
26244,2018-08-17,M,B,36,36
26245,2018-08-17,M,W,25,25
26246,2018-08-17,M,W,42,42
26247,2018-08-17,M,W,33,33
26248,2018-08-17,M,W,27,27
26249,2018-08-17,M,W,33,33
26250,2018-08-17,M,W,39,39
26251,2018-08-17,M,U,24,24
26252,2018-08-17,M,W,38,38
26253,2018-08-17,M,W,29,29
26254,2018-08-17,M,W,31,31
26255,2018-08-17,M,B,37,37
26256,2018-08-17,M,B,35,35
26257,2018-08-17,M,W,24,24
26258,2018-08-17,M,B,24,25
26259,2018-08-17,M,B,26,27
26260,2018-08-17,M,W,34,35
26261,2018-08-17,M,B,21,22
26262,2018-08-17,M,B,45,46
26263,2018-08-17,M,B,28,29
26264,2018-08-17,M,B,28,29
26265,2018-08-17,M,B,24,25
26266,2018-08-17,M,H,39,40
26267,2018-08-17,M,B,22,23
26268,2018-08-17,M,W,48,49
26269,2018-08-17,M,B,19,20
26270,2018-08-17,M,B,17,18
26271,2018-08-17,M,B,36,37
26272,2018-08-17,M,B,25,25
26273,2018-08-17,M,B,20,21
26274,2018-08-17,M,B,40,40
26275,2018-08-17,M,W,31,32
26276,2018-08-17,M,B,29,30
26277,2018-08-17,M,W,30,30
26278,2018-08-17,M,B,25,25
26279,2018-08-17,M,B,30,30
26280,2018-08-17,M,B,19,19
26281,2018-08-17,M,H,34,34
26282,2018-08-17,M,W,31,32
26283,2018-08-17,M,B,21,21
26284,2018-08-17,M,H,26,26
26285,2018-08-17,M,B,34,34
26286,2018-08-17,M,W,61,62
26287,2018-08-17,M,B,20,21
26288,2018-08-17,M,W,21,22
26289,2018-08-17,M,B,52,53
26290,2018-08-17,M,W,47,47
26291,2018-08-17,M,B,31,31
26292,2018-08-17,M,B,24,25
26293,2018-08-17,M,A,27,27
26294,2018-08-17,M,B,48,48
26295,2018-08-17,M,B,46,46
26296,2018-08-17,M,W,35,35
26297,2018-08-17,M,B,30,30
26298,2018-08-17,M,W,28,29
26299,2018-08-17,M,B,28,28
26300,2018-08-17,M,B,25,26
26301,2018-08-17,M,W,36,36
26302,2018-08-17,M,U,44,44
26303,2018-08-17,M,W,22,22
26304,2018-08-17,M,B,25,25
26305,2018-08-17,M,B,34,34
26306,2018-08-17,M,B,39,39
26307,2018-08-17,M,B,21,22
26308,2018-08-17,M,B,38,38
26309,2018-08-17,M,H,30,30
26310,2018-08-17,M,B,51,51
26311,2018-08-17,M,B,63,63
26312,2018-08-17,M,W,30,30
26313,2018-08-17,M,B,35,35
26314,2018-08-17,M,W,24,24
26315,2018-08-17,M,B,27,27
26316,2018-08-17,M,B,29,29
26317,2018-08-17,M,B,27,27
26318,2018-08-17,M,B,26,26
26319,2018-08-17,M,W,37,37
26320,2018-08-17,M,B,36,36
26321,2018-08-17,M,B,35,35
26322,2018-08-17,M,B,22,22
26323,2018-08-17,M,W,46,46
26324,2018-08-17,M,B,22,22
26325,2018-08-17,M,W,37,38
26326,2018-08-17,M,W,36,36
26327,2018-08-17,M,B,19,19
26328,2018-08-17,M,B,31,32
26329,2018-08-17,M,B,28,28
26330,2018-08-17,M,B,54,54
26331,2018-08-17,M,B,24,24
26332,2018-08-17,M,B,32,32
26333,2018-08-17,M,B,21,21
26334,2018-08-17,M,B,18,18
26335,2018-08-17,M,B,18,18
26336,2018-08-17,M,B,29,30
26337,2018-08-17,M,B,31,31
26338,2018-08-17,M,W,27,27
26339,2018-08-17,M,W,36,36
26340,2018-08-17,M,B,38,38
26341,2018-08-17,M,B,33,33
26342,2018-08-17,M,W,42,42
26343,2018-08-17,M,W,52,52
26344,2018-08-17,M,W,44,44
26345,2018-08-17,M,B,41,41
26346,2018-08-17,M,B,35,35
26347,2018-08-17,M,B,27,27
26348,2018-08-17,M,W,26,26
26349,2018-08-17,M,B,21,21
26350,2018-08-17,M,B,27,27
26351,2018-08-17,M,W,37,37
26352,2018-08-17,M,B,23,23
26353,2018-08-17,M,W,25,25
26354,2018-08-17,M,W,26,26
26355,2018-08-17,M,B,28,28
26356,2018-08-17,M,B,22,22
26357,2018-08-17,M,B,31,31
26358,2018-08-17,M,B,47,47
26359,2018-08-17,M,W,30,30
26360,2018-08-17,M,B,35,35
26361,2018-08-17,M,B,18,20
26362,2018-08-17,M,W,66,68
26363,2018-08-17,M,B,25,26
26364,2018-08-17,M,W,52,53
26365,2018-08-17,M,W,31,32
26366,2018-08-17,M,W,31,32
26367,2018-08-17,M,U,18,19
26368,2018-08-17,M,B,25,26
26369,2018-08-17,M,B,49,50
26370,2018-08-17,M,B,22,23
26371,2018-08-17,M,W,38,39
26372,2018-08-17,M,B,31,32
26373,2018-08-17,M,B,40,41
26374,2018-08-17,M,B,53,54
26375,2018-08-17,M,B,31,31
26376,2018-08-17,M,B,50,51
26377,2018-08-17,M,B,26,27
26378,2018-08-17,M,B,24,25
26379,2018-08-17,M,W,31,32
26380,2018-08-17,M,B,39,40
26381,2018-08-17,M,B,19,20
26382,2018-08-17,M,B,24,25
26383,2018-08-17,M,B,26,27
26384,2018-08-17,M,B,33,33
26385,2018-08-17,M,B,32,33
26386,2018-08-17,M,B,23,24
26387,2018-08-17,M,B,44,44
26388,2018-08-17,M,B,39,39
26389,2018-08-17,M,x,28,28
26390,2018-08-17,M,W,31,32
26391,2018-08-17,M,W,30,31
26392,2018-08-17,M,W,29,29
26393,2018-08-17,M,W,34,35
26394,2018-08-17,M,B,30,30
26395,2018-08-17,M,W,45,45
26396,2018-08-17,M,B,40,40
26397,2018-08-17,M,B,42,42
26398,2018-08-17,M,H,43,43
26399,2018-08-17,M,B,29,29
26400,2018-08-17,M,W,35,36
26401,2018-08-17,M,B,23,23
26402,2018-08-17,M,W,25,25
26403,2018-08-17,M,B,40,40
26404,2018-08-17,M,W,35,35
26405,2018-08-17,M,B,21,22
26406,2018-08-17,M,B,30,30
26407,2018-08-17,M,B,28,28
26408,2018-08-17,M,H,31,31
26409,2018-08-17,M,B,23,23
26410,2018-08-17,M,W,36,37
26411,2018-08-17,M,B,33,34
26412,2018-08-17,M,W,49,50
26413,2018-08-17,M,B,22,22
26414,2018-08-17,M,B,24,24
26415,2018-08-17,M,W,41,41
26416,2018-08-17,M,B,28,29
26417,2018-08-17,M,B,37,37
26418,2018-08-17,M,B,39,39
26419,2018-08-17,M,B,24,24
26420,2018-08-17,M,B,35,35
26421,2018-08-17,M,W,21,22
26422,2018-08-17,M,B,21,21
26423,2018-08-17,M,B,18,19
26424,2018-08-17,M,B,22,23
26425,2018-08-17,M,W,41,41
26426,2018-08-17,M,B,48,48
26427,2018-08-17,M,B,38,38
26428,2018-08-17,M,B,42,42
26429,2018-08-17,M,W,34,34
26430,2018-08-17,M,W,36,36
26431,2018-08-17,M,B,34,34
26432,2018-08-17,M,W,33,33
26433,2018-08-17,M,W,28,28
26434,2018-08-17,M,W,56,56
26435,2018-08-17,M,B,26,26
26436,2018-08-17,M,W,36,36
26437,2018-08-17,M,W,33,33
26438,2018-08-17,M,H,28,28
26439,2018-08-17,M,B,62,62
26440,2018-08-17,M,B,53,53
26441,2018-08-17,M,W,40,40
26442,2018-08-17,M,B,41,41
26443,2018-08-17,M,W,37,37
26444,2018-08-17,M,W,28,28
26445,2018-08-17,M,B,42,42
26446,2018-08-17,M,B,48,48
26447,2018-08-17,M,W,30,30
26448,2018-08-17,M,B,35,35
26449,2018-08-17,M,B,26,26
26450,2018-08-17,M,B,23,23
26451,2018-08-17,M,W,54,54
26452,2018-08-17,M,W,32,33
26453,2018-08-17,M,W,21,22
26454,2018-08-17,M,W,25,25
26455,2018-08-17,M,W,39,39
26456,2018-08-17,M,B,20,20
26457,2018-08-17,M,W,36,37
26458,2018-08-17,M,W,49,49
26459,2018-08-17,M,B,25,25
26460,2018-08-17,M,W,34,34
26461,2018-08-17,M,B,29,29
26462,2018-08-17,M,W,56,56
26463,2018-08-17,M,W,41,41
26464,2018-08-17,M,W,30,31
26465,2018-08-17,M,B,30,31
26466,2018-08-17,M,B,33,34
26467,2018-08-17,M,B,24,25
26468,2018-08-17,M,A,44,45
26469,2018-08-17,M,B,36,37
26470,2018-08-17,M,B,30,32
26471,2018-08-17,M,B,28,29
26472,2018-08-17,M,B,41,42
26473,2018-08-17,M,B,28,29
26474,2018-08-17,M,B,31,32
26475,2018-08-17,M,W,32,33
26476,2018-08-17,M,B,22,23
26477,2018-08-17,M,B,38,39
26478,2018-08-17,M,B,47,48
26479,2018-08-17,M,B,22,23
26480,2018-08-17,M,W,50,51
26481,2018-08-17,M,B,26,27
26482,2018-08-17,M,B,28,29
26483,2018-08-17,M,B,40,41
26484,2018-08-17,M,B,24,25
26485,2018-08-17,M,B,40,40
26486,2018-08-17,M,B,35,36
26487,2018-08-17,M,B,28,28
26488,2018-08-17,M,B,22,22
26489,2018-08-17,M,B,30,31
26490,2018-08-17,M,B,28,29
26491,2018-08-17,M,B,26,27
26492,2018-08-17,M,B,29,29
26493,2018-08-17,M,B,59,59
26494,2018-08-17,M,B,20,20
26495,2018-08-17,M,B,21,21
26496,2018-08-17,M,B,24,24
26497,2018-08-17,M,B,26,26
26498,2018-08-17,M,B,42,42
